id,text,created_at,author_id,user_location,tweet_geo,tweet_country,place_type,is_retweet,keywords_matched
1866300716886663502,"Buffalo  Bills rookie Ray Davis, who experienced homelessness as a child,  honored the man who changed his life: his 'Big Brother,' Patrick Dowley.  Steve Hartman is On the Road with the story of their extraordinary  bond. https://t.co/mAvULJrhpu",2024-12-10T01:55:39.000Z,1457890300836335621,🇺🇸🇺🇸🇺🇸TEXAS🇺🇸🇺🇸🇺🇸,,,,False,"homeless, homelessness"
1866277335189918002,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-10T00:22:45.000Z,149309927,"San Francisco, California",,,,True,"homeless, homelessness"
1866269861036319131,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-09T23:53:03.000Z,36664223,"The Woodlands, TX U.S.A",,,,True,"homeless, homelessness"
1866207175758238104,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-09T19:43:57.000Z,3418333779,,,,,True,"homeless, homelessness"
1866206853740531933,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-09T19:42:41.000Z,22783222,,,,,True,"homeless, homelessness"
1866182451883888854,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-09T18:05:43.000Z,904480796,,,,,True,"homeless, homelessness"
1866172672498966926,RT @AmeriCorps: .@AmeriCorps programs help you become a part of something bigger. See how @AmeriCorpsNCCC members helped build affordable h…,2024-12-09T17:26:51.000Z,254217041,"Washington, D.C.",,,,True,
1866137353003155919,"✅ hats
✅ socks
✅ jackets
✅ gloves
✅ mittens
✅ sweatshirts
✅ sweatpants
✅ hand warmers
✅ foot warmers

You can bring your items to the TAPD office at 181 Ellicott Street, Buffalo. Donations will benefit individuals experiencing homelessness. ❤️",2024-12-09T15:06:30.000Z,4806424475,"Buffalo, NY",,,,False,"homeless, homelessness"
1866135718877159786,THANK YOU Kearney for participating in Give Where You Live Day! Your generous donations have enabled Crossroads to update our Kearney Kitchen to provide food services for even more hurting &amp; homeless Buffalo County families in 2025!  https://t.co/LAYY1HTCa1 https://t.co/9psVnO3nzH,2024-12-09T15:00:01.000Z,158779829,"Hastings, Kearney, & GI, NE",,,,False,homeless
1866085645598257564,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-09T11:41:02.000Z,1853733525792358400,,,,,True,"homeless, homelessness"
1865996334089580627,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-09T05:46:09.000Z,574465957,,,,,True,"homeless, homelessness"
1865989602210717764,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-09T05:19:24.000Z,715598887323435010,"Phoenix, AZ",,,,True,"homeless, homelessness"
