id,text,created_at,author_id,user_location,tweet_geo,tweet_country,place_type,is_retweet,keywords_matched
1856783183905198461,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T19:36:23.000Z,1267255350362808320,,,,,True,homeless
1856771308970791118,.@KalamazooCity Commission OKs support for affordable housing projects https://t.co/GPRci5ZoPq,2024-11-13T18:49:11.000Z,155466579,"Kalamazoo, MI",,,,False,affordable housing
1856770419300212970,"Kalamazoo City Commission OKs support for affordable housing projects:
https://t.co/l8cYRiHuiU",2024-11-13T18:45:39.000Z,14712659,"Grand Rapids, Mich.",,,,False,affordable housing
1856768075636305999,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T18:36:20.000Z,2241085354,"Michigan, USA",,,,True,homeless
1856767967360369036,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T18:35:55.000Z,1175453088817254403,,,,,True,homeless
1856761613199557108,"Day 2 with staff at Kalamazoo Metro, #Kalamazoo, MI, off and running! A common issue at many #PublicTransportation motor pools and maintenance bays are #Homeless people who trespass and loiter. How do you approach with personal safety in mind? https://t.co/guSZpIFd8e",2024-11-13T18:10:40.000Z,1658087004,West Michigan,"Kalamazoo, MI",United States,city,False,homeless
1856745032260489622,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T17:04:47.000Z,1518649531516215309,,,,,True,homeless
1856735207883223286,"These projects will create more than 100 new housing units. 

Learn more: https://t.co/NBDuDLbItV",2024-11-13T16:25:44.000Z,149636417,"Kalamazoo, Michigan",,,,False,
1856732235975569431,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T16:13:56.000Z,1694710260735549440,,,,,True,homeless
1856730225020707018,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T16:05:56.000Z,1603422345493975041,some where in the U.S.A.,,,,True,homeless
1856726546834174113,"RT @GrassrootArmy: The Democrat run city of Kalamazoo is literlly turning into a sewer because of the homeless problem.
@cityofkalamazoo ht…",2024-11-13T15:51:19.000Z,1566440388126281728,"Texas, USA",,,,True,homeless
