id,text,created_at,author_id,user_location,tweet_geo,tweet_country,place_type,is_retweet,keywords_matched
1848471846750196126,"RT @AhepaSL: Thank you, @16NewsNow, for coverage of yesterday's groundbreaking ceremony in South Bend and for conveying the importance of a…",2024-10-21T21:10:05.000Z,794720310,"Tenafly, NJ",,,,True,
1848471832908661093,"RT @AhepaSL: Thank you, @ABC57News, for coverage of yesterday's groundbreaking ceremony in South Bend and for conveying the importance of a…",2024-10-21T21:10:02.000Z,794720310,"Tenafly, NJ",,,,True,
1848471813052850207,"RT @AhepaSL: Thank you, @IIB, for coverage of yesterday's groundbreaking ceremony in South Bend and for conveying the importance of afforda…",2024-10-21T21:09:57.000Z,794720310,"Tenafly, NJ",,,,True,
1848365063259713932,"What a fun time celebrating South Bend Heritage’s 50th Anniversary at their Comedy Jam Reception. The laughs were endless, but the impact is even greater—proceeds from the event will help provide affordable housing and strengthen our community. https://t.co/WKWHYwdXwk",2024-10-21T14:05:46.000Z,322984929,"Mishawaka, Indiana",,,,False,affordable housing
1848220613082558856,"This song is dedicated to all who are struggling, the disabled, the homeless, the lgbtq community, and everyone around the world that is suicidal or lost someone or a pet.. I want to tell all of you that I love you and everything will be ok..

https://t.co/blVgYNuU8h",2024-10-21T04:31:47.000Z,1798383522375221248,"Mishawaka, IN","Mishawaka, IN",United States,city,False,homeless
1848174094019371020,@AnnieForTruth Ran south Bend into a shit.  hole. High crime and homelessness. Taxes went through the roof. Don’t be a hypocrite,2024-10-21T01:26:56.000Z,1401698448588652546,,,,,False,"homeless, homelessness"
1847858734128623704,"813 S. Michigan St (South Bend)
Center for the Homeless

Medical Emergency - Abdominal Pain

#SouthBend",2024-10-20T04:33:48.000Z,1810890594534805504,"South Bend, IN",,,,False,homeless
1846894377378938919,@othoslusser @AGToddRokita It’s a last minute attempt to salvage Trump presidential run because republicans know they are losing. South Bend is not a “sanctuary city” because we can’t barely get sanctuary for our own homeless people.,2024-10-17T12:41:47.000Z,1708650332,,,,,False,homeless
1846226867784929341,"@DefiantLs I'd chose ol ""Mayor Pete"" and ask him why he decided to screw up the traffic patterns in South Bend with his screwed up round abouts on Michigan and Main Streets instead of the poverty and homelessness issues that only got worse during his administration.",2024-10-15T16:29:21.000Z,1402082135922651141,"Indiana, USA",,,,False,"homeless, homelessness"
1846200748549259758,"Proceeds from the event will help South Bend Heritage continue to provide affordable housing and build community, organizers say. https://t.co/B40xk3B7y4 https://t.co/oTQHhefETJ",2024-10-15T14:45:33.000Z,236481275,"South Bend, IN",,,,False,affordable housing
1846136444772913436,"South Bend's Common Council approved tax breaks for developers during their meeting Monday night.

https://t.co/KCabCzrfUr",2024-10-15T10:30:02.000Z,15483453,"Mishawaka, IN",,,,False,
1846009586647814488,"813 S. Michigan St (South Bend)
Center for the Homeless 

Medical Emergency - Seizure

#SouthBend",2024-10-15T02:05:57.000Z,1810890594534805504,"South Bend, IN",,,,False,homeless
1845960262295196118,"3535 McKinley Hwy (South Bend)
Elks Lodge 135

Unwanted Person

Caller advising of a homeless person sleeping on the property. The person has been asked to leave multiple times. 

#SouthBend",2024-10-14T22:49:57.000Z,1810890594534805504,"South Bend, IN",,,,False,homeless
1845945340190474309,RT @ABC57News: DirecTV and Notre Dame partnered to serve breakfast to those in need. https://t.co/w0TQxoiwZs https://t.co/USYxnDowP2,2024-10-14T21:50:39.000Z,1898645924,,,,,True,
